Particpant Number: 45, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 6
Particpant Number: 45, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 3
Particpant Number: 45, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 45, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 23
Particpant Number: 45, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 12
Particpant Number: 45, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 6
Particpant Number: 45, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 3
Particpant Number: 46, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 12
Particpant Number: 46, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 6
Particpant Number: 46, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 3
Particpant Number: 46, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 46, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 23
Particpant Number: 46, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 12
Particpant Number: 46, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 6
Particpant Number: 46, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 3
Particpant Number: 47, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 12
Particpant Number: 47, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 6
Particpant Number: 47, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 3
Particpant Number: 47, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 47, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 24
Particpant Number: 47, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 12
Particpant Number: 47, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 6
Particpant Number: 47, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 3
Particpant Number: 48, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 12
Particpant Number: 48, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 6
Particpant Number: 48, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 3
Particpant Number: 48, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 48, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 24
Particpant Number: 48, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 12
Particpant Number: 48, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 6
Particpant Number: 48, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 3
Particpant Number: 49, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 13
Particpant Number: 49, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 7
Particpant Number: 49, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 4
Particpant Number: 49, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 49, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 25
Particpant Number: 49, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 13
Particpant Number: 49, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 7
Particpant Number: 49, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 4
Particpant Number: 50, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 13
Particpant Number: 50, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 7
Particpant Number: 50, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 4
Particpant Number: 50, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 50, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 25
Particpant Number: 50, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 13
Particpant Number: 50, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 7
Particpant Number: 50, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 4
Particpant Number: 51, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 13
Particpant Number: 51, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 7
Particpant Number: 51, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 4
Particpant Number: 51, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 51, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 26
Particpant Number: 51, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 13
Particpant Number: 51, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 7
Particpant Number: 51, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 4
Particpant Number: 52, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 13
Particpant Number: 52, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 7
Particpant Number: 52, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 4
Particpant Number: 52, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 52, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 26
Particpant Number: 52, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 13
Particpant Number: 52, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 7
Particpant Number: 52, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 4
Particpant Number: 53, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 14
Particpant Number: 53, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 7
Particpant Number: 53, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 4
Particpant Number: 53, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 53, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 27
Particpant Number: 53, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 14
Particpant Number: 53, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 7
Particpant Number: 53, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 4
Particpant Number: 54, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 14
Particpant Number: 54, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 7
Particpant Number: 54, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 4
Particpant Number: 54, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 54, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 27
Particpant Number: 54, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 14
Particpant Number: 54, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 7
Particpant Number: 54, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 4
Particpant Number: 55, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 14
Particpant Number: 55, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 7
Particpant Number: 55, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 4
Particpant Number: 55, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 55, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 28
Particpant Number: 55, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 14
Particpant Number: 55, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 7
Particpant Number: 55, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 4
Particpant Number: 56, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 14
Particpant Number: 56, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 7
Particpant Number: 56, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 4
Particpant Number: 56, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 56, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 28
Particpant Number: 56, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 14
Particpant Number: 56, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 7
Particpant Number: 56, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 4
Particpant Number: 57, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 15
Particpant Number: 57, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 8
Particpant Number: 57, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 4
Particpant Number: 57, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 57, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 29
Particpant Number: 57, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 15
Particpant Number: 57, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 8
Particpant Number: 57, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 4
Particpant Number: 58, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 15
Particpant Number: 58, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 8
Particpant Number: 58, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 4
Particpant Number: 58, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 58, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 29
Particpant Number: 58, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 15
Particpant Number: 58, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 8
Particpant Number: 58, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 4
Particpant Number: 59, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 15
Particpant Number: 59, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 8
Particpant Number: 59, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 4
Particpant Number: 59, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 59, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 30
Particpant Number: 59, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 15
Particpant Number: 59, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 8
Particpant Number: 59, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 4
Particpant Number: 60, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 15
Particpant Number: 60, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 8
Particpant Number: 60, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 4
Particpant Number: 60, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 60, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 30
Particpant Number: 60, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 15
Particpant Number: 60, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 8
Particpant Number: 60, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 4
Particpant Number: 61, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 16
Particpant Number: 61, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 8
Particpant Number: 61, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 4
Particpant Number: 61, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 61, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 31
Particpant Number: 61, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 16
Particpant Number: 61, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 8
Particpant Number: 61, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 4
Particpant Number: 62, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 16
Particpant Number: 62, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 8
Particpant Number: 62, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 4
Particpant Number: 62, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 62, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 31
Particpant Number: 62, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 16
Particpant Number: 62, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 8
Particpant Number: 62, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 4
Particpant Number: 63, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 16
Particpant Number: 63, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 8
Particpant Number: 63, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 4
Particpant Number: 63, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 63, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 32
Particpant Number: 63, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 16
Particpant Number: 63, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 8
Particpant Number: 63, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 4
Particpant Number: 64, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 16
Particpant Number: 64, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 8
Particpant Number: 64, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 4
Particpant Number: 64, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 2
Particpant Number: 64, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 32
Particpant Number: 64, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 16
Particpant Number: 64, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 8
Particpant Number: 64, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 4
Particpant Number: 65, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 17
Particpant Number: 65, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 9
Particpant Number: 65, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 5
Particpant Number: 65, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 3
Particpant Number: 65, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 33
Particpant Number: 65, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 17
Particpant Number: 65, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 9
Particpant Number: 65, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 5
Particpant Number: 66, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 17
Particpant Number: 66, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 9
Particpant Number: 66, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 5
Particpant Number: 66, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 3
Particpant Number: 66, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 33
Particpant Number: 66, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 17
Particpant Number: 66, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 9
Particpant Number: 66, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 5
Particpant Number: 67, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 17
Particpant Number: 67, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 9
Particpant Number: 67, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 5
Particpant Number: 67, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 3
Particpant Number: 67, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 34
Particpant Number: 67, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 17
Particpant Number: 67, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 9
Particpant Number: 67, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 5
Particpant Number: 68, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 17
Particpant Number: 68, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 9
Particpant Number: 68, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 5
Particpant Number: 68, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 3
Particpant Number: 68, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 34
Particpant Number: 68, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 17
Particpant Number: 68, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 9
Particpant Number: 68, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 5
Particpant Number: 69, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 18
Particpant Number: 69, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 9
Particpant Number: 69, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 5
Particpant Number: 69, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 3
Particpant Number: 69, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 35
Particpant Number: 69, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 18
Particpant Number: 69, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 9
Particpant Number: 69, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 5
Particpant Number: 70, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 18
Particpant Number: 70, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 9
Particpant Number: 70, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 5
Particpant Number: 70, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 3
Particpant Number: 70, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 35
Particpant Number: 70, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 18
Particpant Number: 70, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 9
Particpant Number: 70, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 5
Particpant Number: 71, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 18
Particpant Number: 71, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 9
Particpant Number: 71, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 5
Particpant Number: 71, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 3
Particpant Number: 71, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 36
Particpant Number: 71, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 18
Particpant Number: 71, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 9
Particpant Number: 71, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 5
Particpant Number: 72, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 18
Particpant Number: 72, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 9
Particpant Number: 72, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 5
Particpant Number: 72, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 3
Particpant Number: 72, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 36
Particpant Number: 72, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 18
Particpant Number: 72, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 9
Particpant Number: 72, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 5
Particpant Number: 73, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 19
Particpant Number: 73, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 10
Particpant Number: 73, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 5
Particpant Number: 73, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 3
Particpant Number: 73, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 37
Particpant Number: 73, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 19
Particpant Number: 73, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 10
Particpant Number: 73, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 5
Particpant Number: 74, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 19
Particpant Number: 74, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 10
Particpant Number: 74, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 5
Particpant Number: 74, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 3
Particpant Number: 74, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 37
Particpant Number: 74, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 19
Particpant Number: 74, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 10
Particpant Number: 74, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 5
Particpant Number: 75, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 19
Particpant Number: 75, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 10
Particpant Number: 75, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 5
Particpant Number: 75, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 3
Particpant Number: 75, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 38
Particpant Number: 75, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 19
Particpant Number: 75, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 10
Particpant Number: 75, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 5
Particpant Number: 76, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 19
Particpant Number: 76, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 10
Particpant Number: 76, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 5
Particpant Number: 76, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 3
Particpant Number: 76, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 38
Particpant Number: 76, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 19
Particpant Number: 76, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 10
Particpant Number: 76, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 5
Particpant Number: 77, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 20
Particpant Number: 77, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 10
Particpant Number: 77, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 5
Particpant Number: 77, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 3
Particpant Number: 77, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 39
Particpant Number: 77, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 20
Particpant Number: 77, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 10
Particpant Number: 77, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 5
Particpant Number: 78, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 20
Particpant Number: 78, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 10
Particpant Number: 78, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 5
Particpant Number: 78, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 3
Particpant Number: 78, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 39
Particpant Number: 78, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 20
Particpant Number: 78, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 10
Particpant Number: 78, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 5
Particpant Number: 79, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 20
Particpant Number: 79, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 10
Particpant Number: 79, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 5
Particpant Number: 79, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 3
Particpant Number: 79, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 40
Particpant Number: 79, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 20
Particpant Number: 79, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 10
Particpant Number: 79, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 5
Particpant Number: 80, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 20
Particpant Number: 80, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 10
Particpant Number: 80, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 5
Particpant Number: 80, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 3
Particpant Number: 80, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 40
Particpant Number: 80, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 20
Particpant Number: 80, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 10
Particpant Number: 80, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 5
Particpant Number: 81, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 21
Particpant Number: 81, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 11
Particpant Number: 81, player per group: 2, knockoutstart number: 32, GroupNumber: 16, GroupSize: 6
Particpant Number: 81, player per group: 2, knockoutstart number: 64, GroupNumber: 32, GroupSize: 3
Particpant Number: 81, player per group: 4, knockoutstart number: 8, GroupNumber: 2, GroupSize: 41
Particpant Number: 81, player per group: 4, knockoutstart number: 16, GroupNumber: 4, GroupSize: 21
Particpant Number: 81, player per group: 4, knockoutstart number: 32, GroupNumber: 8, GroupSize: 11
Particpant Number: 81, player per group: 4, knockoutstart number: 64, GroupNumber: 16, GroupSize: 6
Particpant Number: 82, player per group: 2, knockoutstart number: 8, GroupNumber: 4, GroupSize: 21
Particpant Number: 82, player per group: 2, knockoutstart number: 16, GroupNumber: 8, GroupSize: 11
